ID,Parent ID,Card Type,Interchange Level,Regulated Indicator,Amount,Discount Fees Rate,Discount Fees Amount,Items,Item Fees Rate,Items Fees Amount,Tran Cost,Dial Items Count,Processing Fees Rate Dial,Non Dial Items Count,Processing Fees Rate Non Dial,Processing Fees Amount,Total Due
LK271514,910,InterLink,InterReg Regulated,0,$94.34,0.04%,$0.04,6,$0.19,$1.11,$0.00,0,$0.00,6,$0.02,$0.12,$1.27
LK271514,910,InterLink,PAVD Fuel,2,"$10,808.72",0.80%,$86.33,860,$0.18,$158.14,$0.00,0,$0.00,860,$0.02,$17.20,$261.67
LK271514,910,InterLink,PAVD Merchandise Return,2,$8.30,0.00%,$0.00,6,$0.04,$0.24,$0.00,0,$0.00,6,$0.02,$0.12,$0.36
LK271514,910,InterLink,PAVD Regulated,2,$304.66,0.05%,$0.14,13,$0.26,$3.38,$0.00,0,$0.00,13,$0.02,$0.26,$3.78
LK271514,910,InterLink,Petro PP,0,"$1,561.54",1.12%,$17.53,54,$0.19,$10.19,$0.00,0,$0.00,54,$0.02,$1.08,$28.80
LK271514,910,InterLink,Petro PP Small Tkt,0,$745.61,1.22%,$9.11,126,$0.16,$20.32,$0.00,0,$0.00,126,$0.02,$2.52,$31.95
LK271514,910,InterLink,Qualified Petro Small Tkt,0,$94.92,0.87%,$0.83,25,$0.12,$3.06,$0.00,0,$0.00,25,$0.02,$0.50,$4.39
LK271514,910,InterLink,Qualified Petroleum,0,$203.59,0.80%,$1.63,6,$0.19,$1.14,$0.00,0,$0.00,6,$0.02,$0.12,$2.89
LK271514,910,InterLink,Regulated,1,"$8,406.33",0.05%,$4.24,287,$0.26,$73.77,$0.00,0,$0.00,287,$0.02,$5.74,$83.75
LK271514,910,InterLink,Regulated Small Tkt,1,"$5,365.17",0.13%,$6.98,778,$0.24,$185.13,$0.00,0,$0.00,778,$0.02,$15.56,$207.67
LK271514,910,Maestro,Qualified Petroleum,0,$129.40,0.77%,$0.99,9,$0.20,$1.80,$0.00,0,$0.00,9,$0.02,$0.18,$2.97
LK271514,910,Maestro,Reg Fraud Prevent,2,"$2,000.04",0.04%,$0.89,173,$0.24,$41.57,$0.00,0,$0.00,173,$0.02,$3.46,$45.92
LK271514,910,MasterCard,Bus Data 2 Petro,0,"$14,138.08",2.16%,$305.24,219,$0.10,$21.90,$0.00,0,$0.00,219,$0.02,$4.38,$331.52
LK271514,910,MasterCard,Bus Enh Face to Face Petro,0,$63.39,2.27%,$1.44,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$1.68
LK271514,910,MasterCard,Bus Enh Rate II Petro,0,$804.05,2.28%,$18.30,15,$0.10,$1.50,$0.00,0,$0.00,15,$0.02,$0.30,$20.10
LK271514,910,MasterCard,Bus F2F Petro,0,$269.01,2.16%,$5.82,15,$0.10,$1.50,$0.00,0,$0.00,15,$0.02,$0.30,$7.62
LK271514,910,MasterCard,Bus Lvl3 Data II,0,$129.50,2.32%,$3.00,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$3.24
LK271514,910,MasterCard,Bus Lvl4 Data II,0,$364.44,2.42%,$8.82,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$9.42
LK271514,910,MasterCard,Bus Standard,0,$88.56,3.06%,$2.71,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$2.83
LK271514,910,MasterCard,BusWrldDat2Petr,0,$452.88,2.30%,$10.42,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$11.14
LK271514,910,MasterCard,Commercial Data Rate II,0,$200.88,2.37%,$4.77,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$5.37
LK271514,910,MasterCard,Cons Ref Grp 3 DB,0,$53.84,-1.39%,($0.75),7,$0.00,$0.00,$0.00,0,$0.00,7,$0.02,$0.14,($0.61)
LK271514,910,MasterCard,Enh Petro Base     ,0,"$5,894.03",1.81%,$106.48,175,$0.00,$0.00,$0.00,0,$0.00,175,$0.02,$3.50,$109.98
LK271514,910,MasterCard,Fleet Crd Std,0,"$1,241.67",3.06%,$38.00,17,$0.10,$1.70,$0.00,0,$0.00,17,$0.02,$0.34,$40.04
LK271514,910,MasterCard,High Value Petroleum Base,0,$561.92,1.65%,$9.29,11,$0.00,$0.00,$0.00,0,$0.00,11,$0.02,$0.22,$9.51
LK271514,910,MasterCard,Int'l Electronic,0,$106.18,2.47%,$2.62,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$2.66
LK271514,910,MasterCard,Int'l Standard,0,$33.06,2.96%,$0.98,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$1.00
LK271514,910,MasterCard,Petro Base              ,0,"$7,468.75",1.80%,$134.70,233,$0.00,$0.00,$0.00,0,$0.00,233,$0.02,$4.66,$139.36
LK271514,910,MasterCard,Petro CAT/AFD DB,0,"$17,233.79",0.81%,$139.81,466,$0.17,$79.22,$0.00,0,$0.00,466,$0.02,$9.32,$228.35
LK271514,910,MasterCard,Petro Srv Sta DB,0,"$3,262.57",0.81%,$26.48,283,$0.17,$48.11,$0.00,0,$0.00,283,$0.02,$5.66,$80.25
LK271514,910,MasterCard,Reg Db Face to Face FP,2,"$19,604.66",0.16%,$31.63,650,$0.22,$143.00,$0.00,0,$0.00,650,$0.02,$13.00,$187.63
LK271514,910,MasterCard,Reg Db Non Qual FP,2,"$3,087.98",0.16%,$4.93,82,$0.22,$18.04,$0.00,0,$0.00,82,$0.02,$1.64,$24.61
LK271514,910,MasterCard,Regulated Debit Face to Face,1,$97.61,0.15%,$0.15,4,$0.21,$0.84,$0.00,0,$0.00,4,$0.02,$0.08,$1.07
LK271514,910,MasterCard,Standard DB,0,$13.28,1.96%,$0.26,2,$0.25,$0.50,$0.00,0,$0.00,2,$0.02,$0.04,$0.80
LK271514,910,MasterCard,WC Petro Base           ,0,"$7,797.97",1.76%,$137.56,184,$0.00,$0.00,$0.00,0,$0.00,184,$0.02,$3.68,$141.24
LK271514,910,MasterCard,WE Petro Base           ,0,$848.00,1.82%,$15.45,21,$0.00,$0.00,$0.00,0,$0.00,21,$0.02,$0.42,$15.87
LK271514,910,Nyce East,Qualified Petroleum,0,$137.45,0.70%,$0.96,8,$0.17,$1.36,$0.00,0,$0.00,8,$0.02,$0.16,$2.48
LK271514,910,NYCE Premier,Qualified Petroleum,0,$957.84,0.75%,$7.21,93,$0.20,$18.30,$0.00,0,$0.00,93,$0.02,$1.86,$27.37
LK271514,910,Pulse,Qual Petro Smtk,0,"$5,521.12",0.88%,$48.34,841,$0.21,$172.60,$0.00,0,$0.00,841,$0.02,$16.82,$237.76
LK271514,910,Pulse,Qualified Petroleum,0,"$9,188.85",0.78%,$71.32,281,$0.23,$63.38,$0.00,0,$0.00,281,$0.02,$5.62,$140.32
LK271514,910,Pulse,Regulated FP,2,$217.99,0.05%,$0.11,7,$0.28,$1.95,$0.00,0,$0.00,7,$0.02,$0.14,$2.20
LK271514,910,Pulse,Regulated FP Smtk,2,$135.61,0.13%,$0.17,24,$0.27,$6.54,$0.00,0,$0.00,24,$0.02,$0.48,$7.19
LK271514,910,Pulse Pay Choice,Qual Petro Smtk,0,"$1,939.35",0.88%,$17.02,291,$0.21,$60.01,$0.00,0,$0.00,291,$0.02,$5.82,$82.85
LK271514,910,Pulse Pay Choice,Qualified Petroleum,0,"$3,153.99",0.80%,$25.22,105,$0.23,$23.97,$0.00,0,$0.00,105,$0.02,$2.10,$51.29
LK271514,910,Pulse Pay Choice,Regulated FP,2,$437.37,0.05%,$0.22,16,$0.30,$4.80,$0.00,0,$0.00,16,$0.02,$0.32,$5.34
LK271514,910,Pulse Pay Choice,Regulated FP Smtk,2,$589.55,0.13%,$0.76,91,$0.28,$25.43,$0.00,0,$0.00,91,$0.02,$1.82,$28.01
LK271514,910,Pulse Pay Limited,Qual Petro Smtk,0,$315.07,1.23%,$3.89,51,$0.20,$10.26,$0.00,0,$0.00,51,$0.02,$1.02,$15.17
LK271514,910,Pulse Pay Limited,Qualified Petroleum,0,$569.28,1.13%,$6.46,16,$0.23,$3.66,$0.00,0,$0.00,16,$0.02,$0.32,$10.44
LK271514,910,Pulse Pay Limited,Regulated FP,2,$47.59,0.06%,$0.03,2,$0.30,$0.60,$0.00,0,$0.00,2,$0.02,$0.04,$0.67
LK271514,910,Pulse Pay Limited,Regulated FP Smtk,2,$62.02,0.15%,$0.09,9,$0.26,$2.33,$0.00,0,$0.00,9,$0.02,$0.18,$2.60
LK271514,910,Quest,Qualified Petroleum,0,$445.32,0.00%,$0.00,72,$0.00,$0.00,$0.00,0,$0.00,72,$0.02,$1.44,$1.44
LK271514,910,Quest JPM,Qualified Petroleum,0,"$7,674.99",0.00%,$0.00,"1,429",$0.00,$0.00,$0.00,0,$0.00,"1,429",$0.02,$28.58,$28.58
LK271514,910,Shazam,Qualified Petroleum,0,$13.71,0.80%,$0.11,1,$0.19,$0.19,$0.00,0,$0.00,1,$0.02,$0.02,$0.32
LK271514,910,Star All Star,Qualified Petroleum,0,"$1,668.80",0.80%,$13.36,126,$0.24,$29.71,$0.00,0,$0.00,126,$0.02,$2.52,$45.59
LK271514,910,Star West POS,Qualified Petroleum,0,"$3,873.43",0.80%,$31.06,294,$0.17,$49.27,$0.00,0,$0.00,294,$0.02,$5.88,$86.21
LK271514,910,Star West POS,Reg Fraud Prevent,2,"$17,628.75",0.05%,$8.82,"1,458",$0.25,$370.55,$0.00,0,$0.00,"1,458",$0.02,$29.16,$408.53
LK271514,910,Visa,BUS ENH RETAIL,0,"$3,718.25",2.41%,$89.67,77,$0.10,$7.70,$0.00,0,$0.00,77,$0.02,$1.54,$98.91
LK271514,910,Visa,Business Retail         ,0,"$5,003.12",2.31%,$115.54,103,$0.10,$10.30,$0.00,0,$0.00,103,$0.02,$2.06,$127.90
LK271514,910,Visa,COMCL-BUS INTL,0,$63.88,2.96%,$1.89,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$1.91
LK271514,910,Visa,Comm Retail - Prepaid,0,$60.14,2.26%,$1.36,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$2.08
LK271514,910,Visa,Corporate Retail        ,0,$215.01,2.21%,$4.76,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$5.36
LK271514,910,Visa,CPS Auto Fuel Dsp,0,"$35,952.30",1.26%,$452.14,849,$0.25,$212.25,$0.00,0,$0.00,849,$0.02,$16.98,$681.37
LK271514,910,Visa,CPS Sm Tckt DB,0,"$3,040.81",1.67%,$50.69,429,$0.04,$17.16,$0.00,0,$0.00,429,$0.02,$8.58,$76.43
LK271514,910,Visa,CPS SM Tckt PP,0,"$1,024.14",1.71%,$17.54,161,$0.05,$8.05,$0.00,0,$0.00,161,$0.02,$3.22,$28.81
LK271514,910,Visa,CPS Small Ticket,0,"$1,682.19",1.75%,$29.51,237,$0.04,$9.48,$0.00,0,$0.00,237,$0.02,$4.74,$43.73
LK271514,910,Visa,CPS Svc Stn,0,"$3,568.38",1.18%,$42.21,98,$0.25,$24.50,$0.00,0,$0.00,98,$0.02,$1.96,$68.67
LK271514,910,Visa,CPS Svc Stn DB,0,"$5,519.43",0.90%,$49.40,170,$0.15,$25.50,$0.00,0,$0.00,170,$0.02,$3.40,$78.30
LK271514,910,Visa,CPS Svc Stn PP,0,"$1,287.58",1.26%,$16.21,42,$0.15,$6.30,$0.00,0,$0.00,42,$0.02,$0.84,$23.35
LK271514,910,Visa,CPSAtoFuelDsp DB,0,"$76,441.51",0.91%,$695.65,"2,172",$0.15,$325.80,$0.00,0,$0.00,"2,172",$0.02,$43.44,"$1,064.89"
LK271514,910,Visa,CPSAtoFuelDsp PP,0,"$1,819.36",1.26%,$22.86,77,$0.15,$11.55,$0.00,0,$0.00,77,$0.02,$1.54,$35.95
LK271514,910,Visa,CREDIT PETRO EIRF,0,$121.47,1.98%,$2.41,5,$0.10,$0.50,$0.00,0,$0.00,5,$0.02,$0.10,$3.01
LK271514,910,Visa,Credit Voucher,0,$105.63,-1.77%,($1.87),8,$0.00,$0.00,$0.00,0,$0.00,8,$0.02,$0.16,($1.71)
LK271514,910,Visa,Debit Cr Voucher,0,$237.60,0.00%,$0.00,17,$0.00,$0.00,$0.00,0,$0.00,17,$0.02,$0.34,$0.34
LK271514,910,Visa,EIRF Petro DB,0,$148.21,1.48%,$2.19,5,$0.20,$1.00,$0.00,0,$0.00,5,$0.02,$0.10,$3.29
LK271514,910,Visa,EIRF Petro PP,0,$32.06,1.90%,$0.61,3,$0.20,$0.60,$0.00,0,$0.00,3,$0.02,$0.06,$1.27
LK271514,910,Visa,INTER ISSUER CHIP,0,$40.00,2.15%,$0.86,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.88
LK271514,910,Visa,INTER ISSUER CHIP ELECTRON,0,$21.53,2.14%,$0.46,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.48
LK271514,910,Visa,INTL PRE-PS2000 INTL,0,$24.46,2.09%,$0.51,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$0.53
LK271514,910,Visa,PREMIUM CARD INT REG,0,$55.36,2.76%,$1.53,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$1.55
LK271514,910,Visa,Purchase Lvl2,0,$627.15,2.16%,$13.56,12,$0.10,$1.20,$0.00,0,$0.00,12,$0.02,$0.24,$15.00
LK271514,910,Visa,Purchase Lvl3,0,$915.93,2.06%,$18.87,15,$0.10,$1.50,$0.00,0,$0.00,15,$0.02,$0.30,$20.67
LK271514,910,Visa,Reg Db Face to Face FP,2,"$83,750.11",0.16%,$136.10,"2,490",$0.22,$547.80,$0.00,0,$0.00,"2,490",$0.02,$49.80,$733.70
LK271514,910,Visa,Reg Db Sm Tckt FP,2,"$2,397.94",0.15%,$3.56,341,$0.22,$75.02,$0.00,0,$0.00,341,$0.02,$6.82,$85.40
LK271514,910,Visa,REG FRD DB EIRF,2,$64.96,0.14%,$0.09,5,$0.22,$1.10,$0.00,0,$0.00,5,$0.02,$0.10,$1.29
LK271514,910,Visa,REG FRD DB QUAL,2,"$14,657.85",0.16%,$23.71,316,$0.22,$69.52,$0.00,0,$0.00,316,$0.02,$6.32,$99.55
LK271514,910,Visa,REG FRD DB STD,2,$559.60,0.16%,$0.89,14,$0.22,$3.08,$0.00,0,$0.00,14,$0.02,$0.28,$4.25
LK271514,910,Visa,US BUS CP DB,0,"$3,606.77",1.81%,$65.35,87,$0.10,$8.70,$0.00,0,$0.00,87,$0.02,$1.74,$75.79
LK271514,910,Visa,US CORP LVL3,0,$297.11,2.06%,$6.12,9,$0.10,$0.90,$0.00,0,$0.00,9,$0.02,$0.18,$7.20
LK271514,910,Visa,US SIGN BUS RETAIL,0,"$2,021.05",2.51%,$50.68,37,$0.10,$3.70,$0.00,0,$0.00,37,$0.02,$0.74,$55.12
LK271514,910,Visa,US VSP FUEL,0,"$3,169.13",1.26%,$39.94,75,$0.25,$18.75,$0.00,0,$0.00,75,$0.02,$1.50,$60.19
LK271515,915,ACCEL Advantage POS,Qualified Petroleum,0,"$1,996.72",0.85%,$16.98,199,$0.21,$41.82,$0.00,0,$0.00,199,$0.01,$0.92,$59.72
LK271515,915,ACCEL/XCHG,Qualified Petroleum,0,$40.18,0.80%,$0.32,8,$0.16,$1.27,$0.00,0,$0.00,8,$0.00,$0.02,$1.61
LK271515,915,ACCEL/XCHG,Reg Fraud Prevent,2,$34.58,0.06%,$0.02,4,$0.28,$1.12,$0.00,0,$0.00,4,$0.00,$0.00,$1.14
LK271515,915,AFFN,Qualified Petroleum,0,$0.00,0.00%,$0.00,1,$0.05,$0.05,$0.00,0,$0.00,1,$0.00,$0.00,$0.05
LK271515,915,American Express,Normal,0,"$31,879.20",0.00%,$0.00,762,$0.00,$0.00,$0.00,0,$0.00,762,$0.02,$15.24,$15.24
LK271515,915,Cannot Route,Qualified Petroleum,0,$0.00,0.00%,$0.00,9,$0.00,$0.00,$0.00,0,$0.00,9,$0.02,$0.18,$0.18
LK271515,915,CU24,Qualified Petroleum,0,$484.28,0.81%,$3.92,45,$0.18,$7.97,$0.00,0,$0.00,45,$0.00,$0.20,$12.09
LK271515,915,Discover,Commrcl Electronic,0,"$3,082.49",2.41%,$74.17,61,$0.10,$6.10,$0.00,0,$0.00,61,$0.02,$1.22,$81.49
LK271515,915,Discover,Cons CR Voucher 3,0,$51.62,-1.74%,($0.90),3,$0.00,$0.00,$0.00,0,$0.00,3,$0.02,$0.06,($0.84)
LK271515,915,Discover,Core Cons Vcher 3,0,$9.00,-1.78%,($0.16),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,($0.14)
LK271515,915,Discover,Core Petroleum,0,$154.99,1.66%,$2.58,4,$0.05,$0.20,$0.00,0,$0.00,4,$0.02,$0.08,$2.86
LK271515,915,Discover,DB BSL Submission,0,$25.82,2.01%,$0.52,1,$0.25,$0.25,$0.00,0,$0.00,1,$0.02,$0.02,$0.79
LK271515,915,Discover,DB Petroleum,0,$39.52,0.86%,$0.34,1,$0.16,$0.16,$0.00,0,$0.00,1,$0.02,$0.02,$0.52
LK271515,915,Discover,PREM Petroleum,0,"$3,621.24",1.84%,$66.45,77,$0.05,$3.85,$0.00,0,$0.00,77,$0.02,$1.54,$71.84
LK271515,915,Discover,PSL PETROLEUM,0,"$1,457.65",1.84%,$26.80,32,$0.05,$1.60,$0.00,0,$0.00,32,$0.02,$0.64,$29.04
LK271515,915,Discover,REW Petroleum,0,"$12,780.97",1.84%,$234.54,343,$0.05,$17.15,$0.00,0,$0.00,343,$0.02,$6.86,$258.55
LK271515,915,Fuelman,Normal,0,"$13,616.84",0.00%,$0.00,286,$0.00,$0.00,$0.00,0,$0.00,286,$0.02,$5.72,$5.72
LK271515,915,InterLink,InterReg Regulated,0,$93.64,0.04%,$0.04,3,$0.26,$0.78,$0.00,0,$0.00,3,$0.00,$0.00,$0.82
LK271515,915,InterLink,PAVD Business,2,$32.68,1.71%,$0.56,1,$0.14,$0.14,$0.00,0,$0.00,1,$0.00,$0.00,$0.70
LK271515,915,InterLink,PAVD Fuel,2,$963.36,0.79%,$7.58,65,$0.18,$11.82,$0.00,0,$0.00,65,$0.01,$0.50,$19.90
LK271515,915,InterLink,PAVD Merchandise Return,2,$0.00,0.00%,$0.00,3,$0.04,$0.12,$0.00,0,$0.00,3,$0.01,$0.02,$0.14
LK271515,915,InterLink,PAVD Regulated,2,"$1,870.07",0.05%,$0.92,120,$0.26,$30.82,$0.00,0,$0.00,120,$0.01,$0.68,$32.42
LK271515,915,InterLink,Petro PP,0,$966.19,1.15%,$11.10,35,$0.19,$6.64,$0.00,0,$0.00,35,$0.00,$0.12,$17.86
LK271515,915,InterLink,Petro PP Small Tkt,0,"$1,029.51",1.23%,$12.65,157,$0.16,$25.78,$0.00,0,$0.00,157,$0.01,$0.98,$39.41
LK271515,915,InterLink,Qualified Petro Small Tkt,0,$203.99,0.82%,$1.67,30,$0.13,$3.91,$0.00,0,$0.00,30,$0.01,$0.28,$5.86
LK271515,915,InterLink,Qualified Petroleum,0,$458.18,0.80%,$3.66,12,$0.19,$2.28,$0.00,0,$0.00,12,$0.01,$0.06,$6.00
LK271515,915,InterLink,Reg Fraud Prevent Small Tkt,2,$0.00,0.00%,$0.00,3,$0.02,$0.07,$0.00,0,$0.00,3,$0.00,$0.00,$0.07
LK271515,915,InterLink,Regulated,1,"$7,791.87",0.05%,$3.92,253,$0.26,$65.19,$0.00,0,$0.00,253,$0.01,$1.38,$70.49
LK271515,915,InterLink,Regulated Small Tkt,1,"$6,352.18",0.13%,$8.31,972,$0.24,$229.38,$0.00,0,$0.00,972,$0.01,$5.20,$242.89
LK271515,915,Maestro,Qualified Petroleum,0,$216.23,0.74%,$1.60,30,$0.17,$4.95,$0.00,0,$0.00,30,$0.01,$0.14,$6.69
LK271515,915,Maestro,Reg Fraud Prevent,2,"$13,160.25",0.05%,$6.57,"1,182",$0.24,$285.27,$0.00,0,$0.00,"1,182",$0.01,$5.80,$297.64
LK271515,915,MasterCard,Bus Data 2 Petro,0,"$16,229.02",2.15%,$349.65,262,$0.10,$26.20,$0.00,0,$0.00,262,$0.02,$5.24,$381.09
LK271515,915,MasterCard,Bus Enh Face to Face Petro,0,$95.35,2.28%,$2.17,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$2.53
LK271515,915,MasterCard,Bus Enh Rate II Petro,0,"$1,023.60",2.28%,$23.30,22,$0.10,$2.20,$0.00,0,$0.00,22,$0.02,$0.44,$25.94
LK271515,915,MasterCard,Bus F2F Petro,0,$803.74,2.16%,$17.35,33,$0.10,$3.30,$0.00,0,$0.00,33,$0.02,$0.66,$21.31
LK271515,915,MasterCard,Bus Lvl3 Data II,0,$418.16,2.32%,$9.70,6,$0.10,$0.60,$0.00,0,$0.00,6,$0.02,$0.12,$10.42
LK271515,915,MasterCard,Bus Lvl3 F2F,0,$17.78,2.31%,$0.41,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.53
LK271515,915,MasterCard,Bus Lvl4 Data II,0,$117.34,2.42%,$2.84,2,$0.10,$0.20,$0.00,0,$0.00,2,$0.02,$0.04,$3.08
LK271515,915,MasterCard,BusWrldDat2Petr,0,$397.65,2.32%,$9.24,7,$0.10,$0.70,$0.00,0,$0.00,7,$0.02,$0.14,$10.08
LK271515,915,MasterCard,Commercial Data Rate II,0,$723.43,2.38%,$17.23,12,$0.10,$1.20,$0.00,0,$0.00,12,$0.02,$0.24,$18.67
LK271515,915,MasterCard,Commercial Face to Face,0,$13.04,2.38%,$0.31,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.43
LK271515,915,MasterCard,Cons Ref Grp 3 DB,0,$15.29,-1.37%,($0.21),1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,($0.19)
LK271515,915,MasterCard,Cons Ref Grp 4 CR,0,$32.00,-1.81%,($0.58),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.54)
LK271515,915,MasterCard,Consumr Prem Elect,0,$35.00,3.23%,$1.13,1,$0.00,$0.00,$0.00,0,$0.00,1,$0.02,$0.02,$1.15
LK271515,915,MasterCard,Corp Ref Grp 4 CR,0,$5.07,-2.17%,($0.11),2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,($0.07)
LK271515,915,MasterCard,Debit Cr Voucher FP,2,$25.58,-0.04%,($0.01),3,($0.22),($0.66),$0.00,0,$0.00,3,$0.02,$0.06,($0.61)
LK271515,915,MasterCard,Enh Petro Base     ,0,"$9,288.42",1.81%,$168.02,265,$0.00,$0.00,$0.00,0,$0.00,265,$0.02,$5.30,$173.32
LK271515,915,MasterCard,Fleet Crd Std,0,$264.95,3.06%,$8.11,3,$0.10,$0.30,$0.00,0,$0.00,3,$0.02,$0.06,$8.47
LK271515,915,MasterCard,High Value Petroleum Base,0,"$1,203.95",1.79%,$21.56,24,$0.00,$0.00,$0.00,0,$0.00,24,$0.02,$0.48,$22.04
LK271515,915,MasterCard,Int'l Electronic,0,$34.87,2.47%,$0.86,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$0.90
LK271515,915,MasterCard,Int'l Standard,0,$40.00,2.95%,$1.18,2,$0.00,$0.00,$0.00,0,$0.00,2,$0.02,$0.04,$1.22
LK271515,915,MasterCard,Intl Corporate,0,$267.82,2.19%,$5.86,10,$0.00,$0.00,$0.00,0,$0.00,10,$0.02,$0.20,$6.06
LK271515,915,MasterCard,Key Entered DB,0,$24.20,1.74%,$0.42,2,$0.15,$0.30,$0.00,0,$0.00,2,$0.02,$0.04,$0.76
LK271515,915,MasterCard,Petro Base              ,0,"$18,503.10",1.76%,$326.43,545,$0.00,$0.00,$0.00,0,$0.00,545,$0.02,$10.90,$337.33
LK271515,915,MasterCard,Petro CAT/AFD DB,0,"$79,926.28",0.81%,$649.13,"2,292",$0.17,$389.64,$0.00,0,$0.00,"2,292",$0.02,$45.84,"$1,084.61"
LK271515,915,MasterCard,Petro Srv Sta DB,0,"$5,098.73",0.81%,$41.18,342,$0.17,$58.14,$0.00,0,$0.00,342,$0.02,$6.84,$106.16
LK271515,915,MasterCard,Reg Db Face to Face FP,2,"$33,917.42",0.16%,$54.64,941,$0.22,$207.02,$0.00,0,$0.00,941,$0.02,$18.82,$280.48
LK271515,915,MasterCard,Reg Db Non Qual FP,2,"$2,026.96",0.16%,$3.29,48,$0.22,$10.56,$0.00,0,$0.00,48,$0.02,$0.96,$14.81
LK271515,915,MasterCard,Standard,0,$4.31,3.02%,$0.13,1,$0.10,$0.10,$0.00,0,$0.00,1,$0.02,$0.02,$0.25
LK271515,915,MasterCard,Standard DB,0,$70.25,2.02%,$1.42,5,$0.25,$1.25,$0.00,0,$0.00,5,$0.02,$0.10,$2.77
LK271515,915,MasterCard,WC Petro Base           ,0,"$16,946.43",1.75%,$297.35,387,$0.00,$0.00,$0.00,0,$0.00,387,$0.02,$7.74,$305.09
LK271515,915,MasterCard,WE Petro Base           ,0,"$2,307.24",1.79%,$41.34,58,$0.00,$0.00,$0.00,0,$0.00,58,$0.02,$1.16,$42.50
LK271515,915,NYCE Premier,Qualified Petroleum,0,"$2,912.38",0.71%,$20.70,210,$0.20,$41.59,$0.00,0,$0.00,210,$0.01,$1.24,$63.53
LK271515,915,Pulse,Qual Petro Smtk,0,"$14,115.95",0.88%,$124.03,"2,121",$0.21,$441.65,$0.00,0,$0.00,"2,121",$0.01,$13.06,$578.74
LK271515,915,Pulse,Qualified Petroleum,0,"$18,846.47",0.80%,$149.91,583,$0.23,$131.80,$0.00,0,$0.00,583,$0.01,$3.42,$285.13
LK271515,915,Pulse,Regulated FP,2,$87.64,0.05%,$0.04,4,$0.30,$1.20,$0.00,0,$0.00,4,$0.01,$0.02,$1.26
LK271515,915,Pulse,Regulated FP Smtk,2,$90.71,0.09%,$0.08,20,$0.21,$4.18,$0.00,0,$0.00,20,$0.00,$0.06,$4.32
LK271515,915,Pulse Pay Choice,Qual Petro Smtk,0,"$1,493.92",0.88%,$13.08,233,$0.21,$48.70,$0.00,0,$0.00,233,$0.01,$1.18,$62.96
LK271515,915,Pulse Pay Choice,Qualified Petroleum,0,"$1,899.81",0.80%,$15.23,61,$0.23,$13.98,$0.00,0,$0.00,61,$0.00,$0.16,$29.37
LK271515,915,Pulse Pay Choice,Regulated FP,2,"$1,597.28",0.05%,$0.81,49,$0.30,$14.62,$0.00,0,$0.00,49,$0.01,$0.24,$15.67
LK271515,915,Pulse Pay Choice,Regulated FP Smtk,2,"$1,146.67",0.14%,$1.58,168,$0.28,$47.19,$0.00,0,$0.00,168,$0.01,$0.84,$49.61
LK271515,915,Pulse Pay Limited,Qual Petro Smtk,0,$289.99,1.21%,$3.52,47,$0.21,$9.78,$0.00,0,$0.00,47,$0.02,$0.94,$14.24
LK271515,915,Pulse Pay Limited,Qualified Petroleum,0,$242.74,1.15%,$2.80,10,$0.23,$2.30,$0.00,0,$0.00,10,$0.02,$0.20,$5.30
LK271515,915,Pulse Pay Limited,Regulated FP,2,$21.85,0.05%,$0.01,1,$0.30,$0.30,$0.00,0,$0.00,1,$0.02,$0.02,$0.33
LK271515,915,Pulse Pay Limited,Regulated FP Smtk,2,$31.09,0.13%,$0.04,5,$0.28,$1.40,$0.00,0,$0.00,5,$0.02,$0.10,$1.54
LK271515,915,Quest JPM,Qualified Petroleum,0,$0.00,0.00%,$0.00,5,$0.00,$0.00,$0.00,0,$0.00,5,$0.00,$0.02,$0.02
